Soma de client_id,Soma de current_age,Soma de retirement_age,Soma de birth_year,Soma de birth_month,gender,address,Soma de latitude,Soma de longitude,Soma de per_capita_income,yearly_income,Soma de total_debt,Soma de credit_score,Soma de num_credit_cards
558,19,63,2000,5,Male,29894 Martin Luther King Lane,2797,-8276,16223,33080,55066,692,3
1958,51,72,1969,2,Male,2994 Tenth Lane,3505,-7887,18316,37346,64030,680,5
331,34,68,1985,6,Male,30 Catherine Street,3344,-7956,14669,29907,16764,732,2
1477,47,67,1972,7,Male,30 First Lane,4015,-8268,22934,46763,65106,696,3
590,37,66,1982,6,Male,300 West Avenue,3417,-8683,17198,35060,39104,724,2
857,90,62,1929,10,Male,3019 Elm Drive,3946,-7499,17685,41831,1100,615,1
1755,53,70,1967,2,Male,302 Park Boulevard,3196,-8377,13864,28269,66681,734,6
961,76,63,1944,2,Male,3031 Essex Street,282,-8259,34909,26660,28332,721,4
342,18,68,2001,6,Male,3033 Maple Lane,3894,-7719,62840,128123,135808,699,1
386,48,64,1971,11,Male,3034 Third Boulevard,4226,-718,24506,49967,62509,655,1
1398,52,66,1967,4,Male,304 Third Boulevard,4085,-744,34756,70862,16595,745,5
598,47,63,1972,11,Male,305 Elm Street,4422,-7174,21159,43144,54157,628,3
1161,23,66,1996,12,Male,306 First Drive,2868,-8151,24155,49255,6557,823,2
1811,83,67,1936,3,Male,308 Second Boulevard,3734,-12211,76725,82009,6229,764,8
884,75,64,1945,2,Male,3095 Eighth Drive,4297,-8577,21663,42812,22171,631,4
1173,71,67,1948,3,Male,3095 Hill Boulevard,4283,-10632,25502,51703,5371,722,7
1741,92,67,1927,10,Male,31 Hillside Lane,3221,-11088,17460,24960,889,707,9
727,44,68,1975,5,Male,310 Bayview Boulevard,3863,-9024,19874,40522,81572,801,5
1529,51,69,1968,4,Male,310 Birch Avenue,2623,-8013,37424,76305,112785,692,3
1664,38,66,1981,10,Male,311 Fifth Drive,4227,-8373,34119,69566,50003,791,4
510,27,65,1992,10,Male,311 Little Creek Boulevard,3772,-12244,22549,45973,0,777,2
1518,62,70,1957,8,Male,313 Martin Luther King Boulevard,3447,-868,18533,37785,81500,745,3
1035,22,71,1997,6,Male,3132 Lake Avenue,3862,-12132,24781,50525,118160,701,2
1233,35,67,1984,5,Male,315 Little Creek Lane,3871,-9012,18560,37843,40003,697,3
1403,74,61,1945,11,Male,316 Grant Drive,3794,-7765,25937,24545,22488,753,2
1697,64,67,1955,6,Male,317 Wessex Boulevard,4206,-8397,20108,41002,97188,685,6
1443,47,69,1972,7,Male,318 Ninth Lane,2144,-15818,17175,35016,54455,732,3
1108,19,67,2000,3,Male,32 First Lane,4083,-7424,40216,81995,133788,685,2
1756,30,66,1989,10,Male,32 Fourth Drive,3598,-7891,28430,57969,92382,691,2
352,22,65,1997,11,Male,32 Valley Drive,3421,-11918,18175,37058,50548,680,2
417,21,65,1998,3,Male,320 Hillside Lane,351,-900,10730,21879,69638,762,1
591,50,60,1969,11,Male,320 Second Street,3497,-8999,18861,38458,65836,696,3
876,65,62,1954,5,Male,3216 Ninth Drive,3768,-9734,22638,49817,26928,600,2
508,24,69,1995,7,Male,3221 Tenth Lane,3975,-7509,31547,64319,0,757,3
1917,49,69,1970,5,Male,3225 Lexington Street,4092,-7292,28694,58503,37838,680,4
254,30,66,1989,5,Male,323 Eighth Drive,4002,-10525,33151,67589,0,734,3
1627,29,65,1990,6,Male,323 Mountain View Lane,3065,-9389,18424,37568,53323,825,1
1871,83,65,1936,7,Male,3241 Park Lane,3511,-10662,15385,16611,1797,696,5
512,48,62,1971,8,Male,3248 Summit Lane,3373,-11214,35727,72844,207423,718,1
1799,32,55,1987,4,Male,3249 12th Drive,4775,-12204,51751,105515,192458,646,4
1778,29,63,1990,3,Male,32595 River Drive,3549,-1193,14556,29682,65845,659,2
373,61,63,1959,2,Male,3270 Grant Avenue,4059,-8495,10493,21397,54771,812,4
623,63,60,1956,4,Male,3283 Park Lane,4153,-8787,32083,77961,39811,616,3
1472,43,69,1976,6,Male,33 Bayview Avenue,3505,-7887,17751,36189,16988,694,3
493,18,65,2002,1,Male,33 Lafayette Lane,3276,-9659,14245,29047,36835,786,1
770,35,66,1984,8,Male,33 Second Boulevard,3304,-9674,29793,60746,88165,706,4
404,44,61,1975,9,Male,33 Seventh Boulevard,2977,-8248,21979,44816,63043,625,1
237,42,72,1977,8,Male,331 Oak Lane,3796,-12176,28733,58584,99235,563,2
1920,64,66,1955,7,Male,3315 Lake Lane,4604,-9529,15325,31244,51924,713,4
1960,30,61,1989,12,Male,334 Rose Boulevard,3896,-7685,23500,47916,69567,612,1
520,45,66,1974,4,Male,3346 Hillside Street,4026,-7574,28278,57658,74288,766,5
1479,32,60,1987,11,Male,335 Main Street,3372,-8442,13059,26631,33950,805,1
858,47,67,1972,11,Male,335 Valley Stream Boulevard,295,-9744,15092,30774,51428,700,3
722,25,66,1995,1,Male,3357 Hill Lane,4101,-7589,16168,32966,73741,707,1
1269,56,56,1963,10,Male,336 Rose Avenue,4183,-8768,25365,36335,28929,676,2
1447,33,60,1987,2,Male,338 George Avenue,4749,-1221,33714,68741,203172,610,1
359,66,61,1953,7,Male,338 Littlewood Street,3394,-8399,24252,57383,20725,799,4
1890,29,65,1991,1,Male,338 Spruce Lane,4118,-7731,15708,32024,69171,754,1
1362,58,67,1962,1,Male,3385 Hill Lane,3878,-7727,35563,72510,44317,727,4
1965,24,65,1996,1,Male,34 Oak Boulevard,439,-12302,18364,37443,0,745,1
516,35,66,1984,10,Male,34 Summit Drive,3261,-11703,16942,34542,35474,697,4
1597,20,66,1999,7,Male,3404 Main Lane,4071,-801,35188,71750,117124,697,3
1067,76,63,1943,12,Male,343 Lafayette Drive,3754,-9725,24531,41790,24676,719,5
1785,40,64,1979,10,Male,344 11th Street,2592,-9748,12684,25861,42050,607,3
1739,49,62,1970,8,Male,344 Birch Street,4201,-9534,16673,33995,46102,531,1
988,68,68,1951,4,Male,344 Washington Drive,2991,-9005,20042,39832,5377,785,4
1933,26,64,1993,5,Male,345 Elm Avenue,2957,-8121,14546,29658,45750,589,2
530,78,68,1941,7,Male,34533 Ninth Avenue,3406,-11739,14709,18100,0,682,6
1883,76,66,1943,5,Male,3462 Ocean Boulevard,3849,-12153,26815,51942,22839,723,4
1055,37,69,1982,4,Male,3472 11th Avenue,285,-8137,15137,30865,55079,594,1
563,70,65,1950,1,Male,3485 Federal Avenue,3987,-7592,24725,49531,6707,737,6
1989,31,66,1988,12,Male,3487 Bayview Drive,3881,-7675,33295,67886,7137,803,4
838,26,70,1993,7,Male,349 First Drive,3378,-8444,24382,49713,91776,763,1
1141,66,57,1953,10,Male,35 Essex Drive,3648,-8061,15838,27266,19798,777,5
1828,50,68,1969,6,Male,35 Hillside Drive,4183,-8768,0,2466,5521,711,2
910,31,57,1989,2,Male,35 Rose Boulevard,3738,-1219,37677,76820,159137,819,2
1927,28,65,1991,5,Male,35 Sixth Boulevard,4107,-8513,17264,35199,68569,739,2
557,59,54,1960,9,Male,350 Jefferson Boulevard,3397,-11835,18476,28245,13411,669,1
1810,66,66,1953,12,Male,350 North Street,4222,-8336,18879,31175,5846,711,5
1618,53,66,1966,12,Male,3512 Forest Street,4091,-7382,34646,70634,155651,682,4
618,32,67,1987,8,Male,3525 Second Lane,3392,-1182,13632,27795,72318,701,4
1151,53,65,1966,12,Male,353 South Boulevard,4035,-7465,0,920,1914,788,3
393,41,64,1978,12,Male,3536 Burns Street,3344,-9407,15884,32387,65171,765,1
297,20,66,1999,9,Male,354 Main Drive,3791,-7647,13938,28421,77772,738,1
380,46,70,1974,1,Male,3551 Spruce Boulevard,4157,-9361,18568,37857,57727,800,2
1836,35,73,1984,10,Male,356 Mill Street,2892,-8192,8491,17316,26872,748,1
1967,55,74,1964,9,Male,3570 North Boulevard,3364,-11767,30307,61793,686,767,4
1126,18,64,2002,1,Male,3578 Pine Lane,354,-8059,20570,41940,82593,710,1
1060,76,68,1944,2,Male,359 Valley Street,3977,-8614,17909,21547,16040,785,5
610,18,58,2002,1,Male,36 First Drive,4778,-11745,21609,44061,107955,713,4
1052,61,61,1958,12,Male,363 Third Drive,3799,-12227,25849,28210,22961,655,2
1641,30,69,1989,3,Male,3636 El Camino Avenue,3909,-8451,25503,51998,73575,640,1
844,65,64,1955,2,Male,364 Eighth Drive,3275,-9733,21401,18149,26672,738,2
308,44,65,1976,1,Male,3675 Bayview Drive,3537,-8538,15209,31015,103094,737,2
1069,54,69,1965,9,Male,3683 Fifth Street,353,-8103,22487,45852,114746,615,2
1906,18,71,2001,10,Male,3699 Lafayette Avenue,4126,-9601,14199,28950,61297,609,1
804,64,67,1955,7,Male,37 River Boulevard,3697,-8644,14839,30252,24172,812,5
586,37,63,1983,2,Male,372 12th Boulevard,3557,-8254,22983,46864,58954,751,4
1824,23,65,1996,7,Male,374 East Lane,4044,-8691,24737,50433,97029,838,3
991,52,60,1967,8,Male,3740 Ocean Lane,4137,-821,18110,36927,54145,554,1
1226,42,67,1978,2,Male,376 Fourth Drive,2134,-15772,18080,36860,65049,714,3
1148,54,70,1965,4,Male,377 Lake Lane,3995,-7516,18007,36711,47490,687,4
908,62,70,1957,8,Male,3776 Bayview Lane,3569,-7862,22685,46256,106753,650,3
1364,47,72,1972,11,Male,37845 Main Street,3293,-9722,0,3,5,750,2
1333,18,69,2001,9,Male,38 Valley Stream Street,2775,-8264,34974,71312,200793,741,4
1665,19,62,2001,1,Male,3804 Ninth Street,3394,-842,31677,64585,121851,665,1
370,61,58,1958,11,Male,381 Fifth Lane,3407,-11762,16113,41904,12545,655,4
867,26,71,1993,9,Male,381 Sussex Avenue,3107,-9761,19032,38805,54466,614,2
944,58,71,1961,10,Male,3817 Martin Luther King Avenue,3377,-11834,58517,119308,89328,789,6
465,47,72,1972,5,Male,38318 West Drive,3442,-8411,20581,41965,55700,724,2
1966,42,68,1977,11,Male,3835 Norfolk Street,3605,-9051,15447,31499,45661,782,4
533,22,65,1997,9,Male,385 Lexington Boulevard,3271,-10265,15183,30961,42597,677,1
905,69,73,1950,11,Male,385 Maple Street,3755,-12226,47524,96901,182809,701,5
1654,43,66,1976,4,Male,385 Pine Drive,4147,-713,24194,49328,6197,693,5
115,61,69,1958,7,Male,386 11th Lane,4093,-7372,49546,101018,78115,748,6
319,67,67,1952,12,Male,388 Third Avenue,3675,-11967,17683,28357,10400,628,2
1578,86,62,1933,11,Male,3899 Seventh Lane,3033,-8165,19382,33291,695,714,2
63,40,64,1979,12,Male,390 Tenth Street,4072,-7417,17370,35418,51741,660,6
1068,21,67,1998,11,Male,3900 Rose Street,351,-11064,15864,32345,61066,730,3
1212,33,58,1987,2,Male,3904 Martin Luther King Drive,3498,-8054,19605,39975,52575,810,1
1797,67,65,1952,11,Male,391 Martin Luther King Boulevard,3771,-12216,24971,30962,15336,743,5
758,63,68,1956,12,Male,39126 El Camino Boulevard,3409,-11813,21178,43180,36832,764,5
942,37,65,1982,7,Male,3914 Mill Street,303,-9097,29006,59139,128870,742,4
650,45,65,1974,8,Male,3916 Tenth Boulevard,3275,-9733,11876,24215,28552,707,6
725,18,68,2002,1,Male,392 Rose Drive,4235,-7106,21809,44466,3096,709,2
1868,24,69,1995,8,Male,39289 Essex Street,339,-11761,28049,57187,9756,714,2
100,56,66,1963,9,Male,3982 Ocean View Street,3598,-7999,24005,48944,79960,813,7
1747,54,71,1966,1,Male,3994 Hillside Drive,3215,-9479,17898,36497,38333,719,6
887,55,66,1964,4,Male,3999 West Lane,4225,-719,26137,53287,51026,816,4
628,57,66,1963,1,Male,4 George Lane,400,-7526,52517,107075,75999,815,3
1969,84,65,1935,4,Male,402 El Camino Drive,2748,-8257,29583,44690,2249,733,5
1857,32,66,1987,8,Male,4063 Burns Boulevard,4077,-7439,47698,97248,197100,775,5
147,30,66,1989,4,Male,4096 Sussex Avenue,3235,-8628,27653,56383,130152,800,4
749,22,68,1997,10,Male,4098 Park Drive,3275,-9733,12051,24574,80667,674,3
8,21,69,1998,8,Male,41 East Boulevard,2795,-8248,18881,38497,33413,699,2
1355,54,67,1966,1,Male,41 Grant Drive,3235,-8628,11703,23863,83430,536,2
904,32,66,1987,8,Male,41 Plum Boulevard,3796,-7651,12018,24505,52405,759,1
780,74,66,1945,11,Male,41 Rose Lane,4235,-7122,56720,58378,73124,652,1
1852,57,75,1962,12,Male,41011 Seventh Boulevard,3327,-11194,32056,65357,21844,685,4
784,44,67,1975,6,Male,41043 Lincoln Lane,3019,-9078,24289,49523,89129,688,4
253,61,62,1959,1,Male,4110 Lafayette Boulevard,3835,-8163,21705,44257,110587,664,2
947,63,71,1956,9,Male,4117 Fifth Avenue,4064,-7394,16985,34637,12623,710,4
1842,45,64,1974,10,Male,41307 Main Lane,3511,-10662,15385,31373,58481,637,2
1948,24,58,1995,3,Male,4132 Norfolk Boulevard,3895,-7695,23166,47234,89154,685,3
582,53,63,1966,8,Male,415 Lafayette Drive,4136,-8523,19236,39222,66559,583,3
925,31,68,1988,3,Male,4165 Valley Avenue,3876,-8997,28710,58538,93153,610,1
981,44,68,1975,11,Male,4169 Fourth Lane,3423,-11907,27544,56163,104767,671,1
1633,36,65,1984,1,Male,4172 Federal Drive,3338,-11187,21053,42927,132343,687,4
675,40,67,1980,1,Male,42 Martin Luther King Drive,3992,-778,17405,35489,91995,724,5
105,54,68,1965,8,Male,420 Oak Drive,4147,-7557,18432,37579,0,742,5
1229,50,66,1970,2,Male,421 Essex Street,3518,-7946,24206,49350,20942,713,6
286,38,69,1981,10,Male,4232 Grant Drive,3115,-8855,18746,38223,30756,725,4
843,35,64,1984,8,Male,4238 Lexington Lane,4184,-8775,13891,28325,38658,822,6
226,30,68,1989,8,Male,4262 Madison Drive,4262,-7086,45596,92960,64167,724,3
1740,36,67,1983,12,Male,42720 East Drive,4286,-8833,28215,57532,61268,735,4
786,18,62,2002,2,Male,4279 West Boulevard,349,-7901,15331,31259,40701,798,2
489,36,66,1983,8,Male,430 Grant Boulevard,4087,-9759,18024,36753,33657,684,4
390,30,70,1989,4,Male,4328 Forest Boulevard,2614,-8013,45143,92046,6658,681,2
502,46,66,1974,1,Male,434 Bayview Avenue,4093,-7959,17870,36440,30574,745,2
214,30,62,1989,8,Male,437 Madison Street,4183,-8768,23446,47803,81929,652,1
298,28,65,1991,5,Male,437 Ocean View Drive,4079,-7785,25031,51041,106989,686,1
1388,26,71,1993,10,Male,4379 Lake Avenue,3909,-7685,35553,72485,31605,691,2
1628,56,59,1964,2,Male,438 Seventh Avenue,3977,-8614,31114,63439,199706,786,2
629,72,70,1947,5,Male,4388 Hillside Street,3927,-7683,39053,57513,11755,793,5
1548,41,65,1978,10,Male,439 George Avenue,405,-1117,35834,73067,6332,721,3
328,45,67,1974,3,Male,4391 Lexington Lane,3519,-8083,17817,36323,65525,700,3
1450,22,70,1998,2,Male,440 Littlewood Drive,2808,-806,24500,49952,95184,780,1
1854,48,69,1972,1,Male,4405 Wessex Drive,3506,-8525,23706,48337,70603,625,2
211,43,71,1976,5,Male,441 River Street,3461,-1143,14214,28983,36482,755,3
837,30,65,1989,4,Male,445 Fifth Avenue,3915,-8035,17701,36092,63276,679,1
472,50,64,1969,4,Male,4480 Hillside Avenue,4234,-8811,22578,46039,79738,672,4
893,18,68,2002,2,Male,4485 Plum Lane,4305,-7434,17027,34716,18962,850,3
1892,22,62,1997,7,Male,449 Washington Street,3501,-9733,15966,32557,60053,637,2
477,57,67,1962,3,Male,45 Maple Lane,4475,-6867,24259,49467,77465,697,5
219,47,66,1973,2,Male,4541 Hill Boulevard,4401,-848,11036,22505,27928,798,3
474,55,66,1964,4,Male,455 Little Creek Boulevard,4075,-7364,39705,80957,161166,683,6
1228,54,61,1965,7,Male,456 Sixth Boulevard,3026,-9774,23287,47482,59590,726,5
866,34,67,1985,3,Male,4591 Third Drive,4043,-7997,30361,61904,125358,639,3
1670,68,65,1951,12,Male,46 Lincoln Lane,3382,-11811,32079,50184,27778,732,4
602,57,67,1963,1,Male,46 South Street,3634,-7967,16888,34437,0,681,4
980,84,69,1935,8,Male,463 12th Street,3932,-7672,20641,24055,0,733,7
1400,29,71,1990,5,Male,4673 Washington Avenue,3241,-8703,12474,25434,0,698,2
264,49,67,1970,8,Male,468 Park Lane,4023,-7702,21728,44303,53407,696,1
1963,98,69,1921,11,Male,468 Spruce Street,3835,-12193,26137,33869,370,821,7
1794,49,58,1970,12,Male,469 Catherine Avenue,2945,-985,36852,75137,175263,631,1
1616,48,70,1971,8,Male,469 First Lane,330,-9723,46232,94260,39326,815,4
1495,52,70,1967,12,Male,469 Mountain View Boulevard,3977,-8614,31114,63433,122550,770,7
1662,41,67,1978,5,Male,469 Pine Street,3853,-900,24509,49967,58582,712,4
1360,41,61,1978,4,Male,4693 Elm Lane,3075,-8657,19066,38874,64474,672,3
1071,26,69,1993,3,Male,4693 Essex Street,4407,-10323,18816,38363,63974,838,3
553,73,65,1947,1,Male,471 Ocean Boulevard,3778,-9042,17707,34067,17902,628,1
1341,87,72,1932,8,Male,4713 First Boulevard,4115,-8548,19914,30349,2985,686,4
372,32,71,1988,1,Male,4725 North Street,4166,-8358,12101,24668,22338,756,1
1764,59,68,1960,6,Male,4728 George Drive,4296,-8565,15472,31550,26738,710,3
281,24,65,1996,2,Male,4779 Lafayette Avenue,4115,-8124,18907,38549,35691,684,2
1613,39,65,1980,12,Male,4784 Park Boulevard,4444,-6983,21647,44134,0,792,4
1566,44,64,1976,1,Male,48 Fourth Avenue,3869,-12131,19726,40220,106171,718,3
310,26,61,1994,2,Male,4840 Summit Lane,3872,-1210,28660,58435,134789,666,2
1386,59,62,1960,6,Male,485 Birch Boulevard,4139,-8412,18600,37927,79299,712,1
773,67,65,1952,9,Male,486 West Boulevard,3449,-8584,15562,11029,3225,786,3
599,26,71,1993,3,Male,4872 Lexington Avenue,4036,-7509,49534,100991,0,722,3
1636,49,66,1970,5,Male,4882 Mountain View Lane,3909,-9458,12064,24598,23019,695,4
1829,25,68,1995,2,Male,4920 Valley Stream Drive,3334,-841,21682,44204,59310,710,3
1095,72,66,1948,2,Male,493 South Street,407,-7389,19329,22918,11371,750,5
1099,22,65,1997,4,Male,4932 South Boulevard,4686,-9675,20214,41214,130538,763,1
550,76,70,1944,2,Male,4937 Maple Lane,4754,-12258,21219,30248,35766,763,4
913,56,70,1963,5,Male,4943 Martin Luther King Lane,283,-8141,13964,28476,0,693,3
227,48,66,1971,9,Male,496 Hill Lane,4496,-9326,40364,82295,1555,736,4
1875,56,69,1963,4,Male,4966 Grant Street,4089,-8158,22170,45202,71022,683,4
874,24,68,1995,3,Male,4973 Martin Luther King Lane,3938,-11967,30757,62711,68777,798,3
1791,61,67,1958,11,Male,4975 Madison Boulevard,3977,-8614,16045,32716,46919,593,3
619,54,65,1965,12,Male,498 Littlewood Avenue,4401,-9247,26478,53986,58381,748,4
1845,30,68,1989,7,Male,498 Mountain View Avenue,4053,-8935,23199,47300,93788,784,1
1300,58,66,1961,3,Male,4988 Ocean View Lane,3113,-9327,11324,23092,20545,752,4
1553,21,62,1998,10,Male,5 Lafayette Avenue,4124,-8145,42201,86042,165447,701,2
374,58,66,1961,11,Male,50 Spruce Street,3847,-12144,15290,31177,18859,689,5
868,78,64,1941,11,Male,5004 Lake Street,3546,-9751,16016,31046,11436,706,6
960,29,66,1990,8,Male,506 Washington Lane,3383,-11785,26180,53376,60953,750,3
1800,62,55,1958,2,Male,506 Washington Lane,3748,-8629,14038,9445,14856,641,2
1674,70,64,1949,4,Male,5073 Wessex Avenue,3549,-9035,14172,26858,11245,712,2
659,57,67,1962,5,Male,5079 Sussex Avenue,3873,-8647,15981,32583,12501,812,7
580,35,65,1984,5,Male,5094 Lafayette Boulevard,4055,-8457,18077,36857,3112,768,3
340,20,63,1999,8,Male,51 George Avenue,473,-12237,25363,51713,86165,809,1
381,26,69,1994,2,Male,5101 Birch Lane,3872,-9047,25163,51306,68198,675,1
1409,23,65,1996,5,Male,512 Tenth Street,4277,-861,21668,44181,82622,701,1
688,44,67,1975,3,Male,5125 Elm Drive,4131,-11196,23165,47227,151030,760,4
732,60,68,1959,8,Male,513 Tenth Avenue,3768,-9734,19224,39191,43396,756,6
597,72,66,1948,1,Male,5138 North Drive,3774,-12244,51692,65055,1676,736,6
394,52,71,1967,4,Male,514 Pine Boulevard,4109,-7355,34138,69604,47193,684,4
1867,33,69,1986,10,Male,514 Sixth Boulevard,2945,-985,21563,43968,71218,644,1
1738,30,68,1989,3,Male,5142 Little Creek Street,3567,-9741,33736,68784,198417,696,4
624,33,66,1987,2,Male,515 Spruce Boulevard,4289,-8572,18431,37579,59201,710,2
1172,50,64,1970,2,Male,5154 Sixth Avenue,3802,-1213,14709,29994,100834,769,1
902,31,64,1988,4,Male,5157 Seventh Drive,3315,-11717,22081,45025,62719,635,1
126,63,65,1956,10,Male,5159 Wessex Avenue,3472,-9235,13047,26600,0,799,4
341,50,66,1969,10,Male,517 Eighth Drive,4087,-734,51032,104045,0,734,3
369,39,65,1980,9,Male,5193 East Street,3822,-8574,25258,51499,7226,788,4
1482,54,64,1965,8,Male,52 Sixth Boulevard,3406,-8427,43725,89152,162012,675,1
1045,27,66,1992,7,Male,5222 Valley Stream Avenue,3341,-8231,16568,33778,10058,757,1
47,47,62,1972,9,Male,523 Federal Drive,4084,-7387,12475,25434,45540,712,4
48,69,63,1950,4,Male,5233 Valley Stream Street,3511,-10662,20993,16542,36831,733,3
1468,66,65,1954,1,Male,5238 Plum Street,371,-1216,26188,44137,22392,626,2
685,21,68,1998,4,Male,5263 Fifth Avenue,4426,-8839,21828,44513,105303,778,6
1481,72,65,1947,6,Male,527 Federal Avenue,3778,-12199,0,2422,810,632,2
930,22,65,1998,1,Male,5274 Martin Luther King Lane,3275,-9733,12274,25024,29227,691,2
498,20,61,1999,6,Male,53 Elm Street,2088,-1565,22844,46580,91081,660,2
604,60,65,1959,12,Male,53 Madison Street,3984,-7571,34744,70840,52578,736,4
1859,68,66,1952,1,Male,530 Federal Drive,4144,-7442,22621,38689,8942,836,5
194,52,68,1968,2,Male,531 Pine Avenue,4034,-8535,15048,30681,81680,746,4
587,20,62,1999,8,Male,5310 Hillside Avenue,4064,-7394,12433,25350,70475,643,2
1594,39,64,1980,11,Male,532 12th Drive,2798,-8066,17645,35978,49366,643,3
78,37,63,1983,1,Male,5320 Mountain View Street,3395,-11829,12362,25205,65179,688,1
447,79,68,1940,3,Male,5336 Tenth Drive,4322,-8625,19131,30977,21507,796,5
1058,61,67,1958,3,Male,5363 Tenth Lane,3618,-8734,17261,35196,51751,684,4
1397,32,72,1987,4,Male,5381 12th Boulevard,3688,-9487,17845,36388,92949,710,4
1271,34,66,1985,10,Male,539 Maple Drive,3611,-8007,23738,48398,138998,642,3
1446,28,61,1991,4,Male,54 Burns Avenue,3402,-9473,13811,28163,50872,689,4
551,65,67,1955,1,Male,54 George Avenue,3914,-11971,19392,39543,53182,776,3
382,55,68,1964,11,Male,541 Tenth Street,340,-11828,11329,23103,63635,681,3
1142,52,62,1967,3,Male,544 Main Drive,4215,-7113,38878,79272,107029,716,3
1870,24,70,1995,6,Male,5458 Spruce Street,3285,-1172,34848,71054,106595,767,2
1853,39,70,1980,5,Male,546 First Avenue,4034,-9487,18226,37165,0,771,3
190,40,67,1979,4,Male,5468 Little Creek Drive,4203,-8773,21801,44452,12409,711,5
831,36,66,1983,10,Male,547 Norfolk Boulevard,4129,-9155,18302,37316,37515,726,2
1332,63,68,1956,6,Male,547 West Drive,410,-7366,35269,71909,44190,712,3
835,32,65,1987,4,Male,549 Rose Drive,2979,-9082,22223,45312,11788,681,4
1062,58,65,1961,6,Male,55 Fourth Drive,4157,-7525,17302,35274,35234,708,3
1930,26,68,1993,10,Male,55 Madison Drive,332,-9775,21810,44470,66413,721,3
1564,35,65,1984,10,Male,55 Ocean View Street,352,-10181,18613,37947,49951,683,3
607,25,64,1994,8,Male,55 Third Drive,4192,-8781,20902,42617,67590,771,5
72,37,66,1982,12,Male,550 Forest Street,4651,-11212,20305,41401,71180,580,1
1232,18,69,2002,1,Male,5504 Spruce Drive,424,-9635,22958,46810,0,747,2
1833,27,71,1993,1,Male,5514 Norfolk Boulevard,3558,-885,17179,35026,11468,743,5
1898,44,72,1975,9,Male,5521 Spruce Avenue,3235,-8628,25009,50993,75783,675,5
1762,29,64,1990,5,Male,5537 Forest Lane,3855,-12149,31184,63583,200435,635,1
1024,66,67,1953,4,Male,554 Grant Boulevard,3769,-9713,32162,65573,143069,739,4
731,31,73,1988,7,Male,5558 Littlewood Avenue,4032,-1182,18734,38193,39874,703,3
1505,29,69,1990,11,Male,556 Fourth Street,3804,-9734,18479,37677,66737,685,2
452,31,74,1988,3,Male,557 Catherine Drive,2976,-9538,31072,63356,140107,704,5
568,24,66,1996,2,Male,5573 Sixth Lane,425,-9417,18895,38526,60556,778,1
518,31,61,1988,4,Male,558 North Street,4406,-7039,22283,45433,91998,523,1
585,52,62,1967,9,Male,5581 Federal Street,3011,-973,20346,41483,64715,584,1
1159,20,69,1999,11,Male,5590 Bayview Avenue,4305,-8267,20377,41543,49021,732,4
1793,37,63,1982,8,Male,5608 Hillside Avenue,3477,-8944,14367,29297,36303,825,4
962,28,69,1992,1,Male,564 Catherine Lane,4452,-8798,16801,34262,60506,846,2
1480,49,64,1970,6,Male,5642 Bayview Avenue,3511,-10662,24403,49756,70744,705,1
22,56,66,1963,3,Male,5651 North Boulevard,3899,-7688,26467,53966,135478,747,1
1392,24,61,1995,5,Male,5653 North Drive,3362,-11205,26023,53061,84073,743,3
556,46,66,1973,12,Male,5659 Park Avenue,4101,-816,17856,36405,31815,715,2
1380,37,66,1982,9,Male,566 Lexington Drive,3362,-11213,20815,42444,77510,736,2
528,38,65,1981,7,Male,5661 Forest Avenue,4278,-9616,19853,40478,76392,718,3
1150,46,67,1973,4,Male,5692 Jefferson Boulevard,3283,-9717,30913,63030,93406,791,5
1406,36,68,1983,7,Male,57 Pine Boulevard,3612,-9591,11633,23718,1386,712,2
258,51,68,1968,3,Male,572 Mountain View Lane,3727,-7995,14528,29622,17385,694,3
815,19,60,2000,6,Male,57285 Jefferson Avenue,3361,-11246,23747,48418,73106,756,2
1982,30,71,1990,2,Male,5737 Washington Boulevard,4013,-7506,34043,69412,64273,699,2
992,46,70,1973,4,Male,574 Norfolk Street,3737,-775,26918,54881,3584,700,4
759,60,65,1959,12,Male,575 Bayview Lane,3592,-8684,36563,74550,37427,687,4
117,20,71,2000,1,Male,58 Bayview Street,3624,-9004,14824,30229,43239,595,3
68,42,70,1977,10,Male,58 Birch Lane,4155,-906,20599,41997,0,704,3
1538,82,62,1937,8,Male,58 River Avenue,4071,-7399,16494,23572,216,590,2
1449,66,63,1953,6,Male,5807 Lincoln Street,3261,-8363,15334,28104,12054,751,3
1272,27,69,1992,6,Male,581 Seventh Drive,360,-11504,30025,61222,142541,779,1
922,18,64,2001,4,Male,5819 Norfolk Drive,2689,-8205,14352,29265,37375,647,1
1291,43,64,1976,11,Male,582 Essex Street,3821,-9116,17101,34869,53381,699,2
601,68,67,1951,7,Male,5828 Wessex Drive,285,-8137,15849,43004,15304,761,6
1204,42,67,1977,6,Male,583 El Camino Boulevard,4209,-707,34059,69440,129944,743,3
763,35,61,1985,1,Male,583 Seventh Street,3999,-7527,50579,103126,130160,642,1
1904,69,70,1951,2,Male,5844 Littlewood Street,3595,-9538,15195,30983,10019,757,5
1203,36,62,1984,2,Male,5867 East Street,4342,-7371,20371,41537,128044,582,1
667,83,63,1936,3,Male,588 Lincoln Street,3598,-7891,30325,41763,2279,714,5
1685,53,61,1966,7,Male,5886 Ninth Boulevard,3361,-11189,36300,74012,93119,681,2
